Unnamed: 0,RC1,RC4,RC2,RC3,RC5
E1,0.199494034264514,-0.0708006252067715,0.288815345114985,0.606922203321448,-0.0451197669377976
E2,0.152973477180756,-0.0132985853901128,0.0086158516771921,0.533733360711278,0.126122532992407
E3,-0.137888952470467,0.23156888538123,0.186424104684914,0.60274312899053,-0.0254710125883188
E4,-0.114067993472194,0.29816036104057,-0.0061982208176962,0.485087500054599,0.0458034662737941
E5,0.0247528469551795,0.0510088074138824,0.688784873454773,0.146040379056727,-0.135661629320237
E6,-0.0716947783337565,0.686412940951631,-0.326475805126492,0.109301863891309,0.0985303284220343
E7,0.0095752455684213,0.0341749601836955,0.490463835250568,0.100781434137397,0.0774422801795756
E8,0.21416282133223,-0.210225503412802,0.130226547762158,-0.0331096886849054,0.364589673484841
E9,0.35026053403073,0.373871159868058,0.0463763886671133,0.25408960476558,-0.0031961778108992
E10,0.517722653600556,0.455356653603763,-0.005308413960481,0.0754096380339895,-0.210274499430144
E11,-0.0020046217203122,0.102655785723731,0.0115876915203927,0.171027209295354,0.0112805179059925
E12,-0.281760845506633,-0.378803300594084,0.103712239196834,-0.145599523783316,0.0008862992159446
A13,0.442123759374674,-0.135226723562886,-0.0607819853569223,0.1107956837325,-0.211622158556103
A14,0.069667386445928,-0.0195615596968923,0.565180576130353,-0.171484238673943,0.0332472280570098
A15,0.738046752984631,0.31434427163812,0.205035641385023,0.178965865146669,0.0523309933899393
A16,-0.0006226123042939,0.0550795894522696,0.475045391691051,0.188097061894314,0.277309944233556
A17,0.425039872526958,0.631096173078631,0.181640271408776,0.109906403114136,0.166846339901301
A18,0.793309153169785,0.0876640131859174,0.0512523708147001,-0.0210284857954529,0.140254646812736
A19,0.23817724945353,-0.259731717280173,0.546117412147307,-0.133303796193129,0.0326477999430175
A20,0.148364346527882,0.348260057043856,0.495460718570783,-0.440774796573383,0.243425810157209
A21,0.72771266373356,0.0397442867493907,-0.103349055399514,-0.0716496379407026,-0.0300867577061247
A22,0.53781943148677,-0.0424088261776811,-0.263585848049439,0.265079723188728,0.051721502405791
A23,0.348763094010518,0.0078274216965526,0.722532946593112,-0.089001837974886,0.117857003118101
A24,0.428460292857171,-0.46006061706467,0.189054879441826,-0.0230113207275485,-0.162763924922875
C25,-0.019832064847859,-0.193704898691875,0.458565391914544,0.531078182978694,-0.195898611051761
C26,0.430089918336719,-0.123772328748218,0.258600368766494,0.10673476094345,-0.0198017202243623
C27,0.393303669160431,-0.0254997544706706,0.0789882593823692,0.0872261604595616,0.109281143967328
C28,0.137940778514987,0.0747927693750087,0.491003952777289,0.145142747201731,0.0272371808010711
C29,0.519427529786572,0.339496629837883,0.173472166987195,0.0312321688724088,0.268318294772943
C30,0.531357029511485,0.52156041012177,0.128227233128607,-0.0086668986204313,0.276917400585521
C31,-0.397244322299222,-0.40411097457628,0.0919270276260016,0.252860593131529,-0.253153507285541
C32,-0.326496517019915,-0.518445948724978,0.100087265413463,0.328976326241492,-0.176012584873852
C33,0.023588097945569,-0.089699532453495,0.578932159823379,0.193737399713024,-0.0907698272505469
C34,0.270116811805309,0.279059976361109,0.431074319131824,-0.0247299650353273,-0.193297805508498
C35,0.687660643854288,0.195668299070776,0.01010107448418,-0.0572141082253036,0.324097569115096
C36,0.438153706696493,0.0931169456750411,0.0518133348996375,-0.265499957659914,0.425918498826733
N37,0.588660422963821,0.0013464550628789,0.172436842007033,0.13260697270831,-0.0014257137416796
N38,0.221924153992701,-0.252127487213947,0.584207073181539,0.21400501347262,0.123700728459309
N39,0.590108379529455,-0.0513786888067816,0.151255462824359,-0.10919550124152,-0.0706000169481229
N40,-0.228282000468983,-0.074827070577853,0.276393458636675,-0.231481304553536,0.351123875367386
N41,-0.112709108227095,-0.334037876701388,0.179764036651705,-0.271626511126548,0.166572663840675
N42,0.0127361673519528,-0.0343086398174324,0.459699103006913,-0.497762533431562,0.287837078390454
N43,0.635249592369026,0.0970596207744084,0.348047433528858,-0.127042031671248,-0.0433214168921012
N44,0.729800958208092,0.320989925534852,0.322753614027474,0.0785697157241649,-0.0383123955083965
N45,0.712530987368882,0.0865568432940736,0.11722070513274,-0.239359020989361,0.0876222934674657
N46,-0.0020340931528641,0.713006714499173,0.329768645835459,0.0132073577170647,0.133261209058623
N47,0.351646217681868,0.104555729594153,-0.147027044600886,-0.0381660051022132,0.507269013730665
N48,-0.133135968216443,0.845518545564535,0.131484972761211,0.135039099322389,-0.0453057292162303
O49,0.0979767664825477,-0.24263655138688,0.0913934329240164,-0.0066652121519945,-0.531169360997103
O50,0.261200523750514,0.325880407943566,-0.19866581275493,-0.013422751340492,-0.212368196828476
O51,-0.206654105333789,-0.405855579264709,-0.201664316518496,0.528662441677785,-0.0047914578325329
O52,0.522501064163847,0.232927291691043,0.264359748720359,-0.0654579032958604,-0.195322618748004
O53,0.170514522343909,0.290273675743519,0.177478651075261,-0.0459659258298362,-0.460175316910271
O54,0.020403285202142,-0.075402908823321,-0.187663777712286,0.113603412408665,0.0977238243015369
O55,0.163030511055043,0.36438043573873,0.0224390386634461,-0.0454990961208673,-0.35030514565663
O56,0.143267045161815,0.0805906591737358,0.107783372291732,0.6019790116833,0.351211942239225
O57,0.033600185993358,0.0877012988822412,0.0726940502075766,0.09175447742224,0.4795413863067
O58,0.532866418027257,0.32081007920366,-0.0003332418371107,0.0490404932174112,-0.170569616624231
O59,0.232904115026398,0.528621393123768,-0.0515624429943314,-0.0181832616655943,-0.266798217822555
O60,0.190683392258635,-0.220434011041972,0.296766398201827,0.397491166599197,0.553951596677278
